application_id,customer_id,branch_id,product_id,application_date,loan_amount_requested,loan_amount_approved,tenure_months,interest_rate,emi_amount,application_status,rejection_reason,risk_category,disbursal_date,loan_status
8432,3741,54,3,2023-08-24,1398000.0,1302000.0,28,11.74,53385.05,Approved,,Medium,2023-09-10,Active
8433,5562,45,6,2026-04-07,536000.0,,100,,,Pending,,,,NA
8434,11,41,3,2024-01-31,1118000.0,1068000.0,68,11.53,21464.24,Approved,,High,2024-02-09,Closed
8435,5372,29,3,2026-05-04,1098000.0,904000.0,80,9.09,15109.08,Approved,,Medium,2026-05-14,Active
8436,5988,27,1,2024-02-15,1281000.0,1002000.0,293,10.2,9295.45,Approved,,High,2024-02-21,Active
8437,5611,22,4,2024-05-24,651000.0,,100,,,Rejected,Unverifiable Employment,,,NA
8438,1916,32,6,2025-06-29,1539000.0,,116,,,Pending,,,,NA
8439,5362,24,3,2023-12-06,916000.0,817000.0,77,11.41,15012.5,Approved,,Medium,2023-12-12,Active
8440,1250,33,2,2025-06-23,388000.0,357000.0,57,12.45,8328.08,Approved,,Medium,2025-07-01,Defaulted
8441,3867,5,1,2024-06-20,1445000.0,,311,,,Pending,,,,NA
8442,1852,8,3,2024-01-31,1301000.0,992000.0,40,9.06,28825.8,Approved,,Medium,2024-02-18,Written-Off
8443,5289,1,6,2024-10-12,1084000.0,,119,,,Pending,,,,NA
8444,2246,39,3,2026-06-21,411000.0,375000.0,40,9.6,10992.0,Approved,,Low,2026-06-29,Active
8445,5764,37,6,2023-12-14,1191000.0,969000.0,89,12.4,16703.3,Approved,,Low,2023-12-30,Closed
8446,5066,6,1,2024-05-10,801000.0,,255,,,Rejected,Unverifiable Employment,,,NA
8447,5168,52,1,2025-05-12,3687000.0,2952000.0,136,9.31,35211.29,Approved,,Low,2025-05-31,Active
8448,4663,49,3,2026-06-07,599000.0,597000.0,40,10.36,17713.78,Approved,,Low,2026-06-16,Closed
8449,1008,16,6,2025-05-04,646000.0,626000.0,82,15.57,12447.28,Approved,,Low,2025-05-13,Closed
8450,1295,52,6,2025-01-07,1428000.0,,102,,,Rejected,Insufficient Income,,,NA
8451,2137,13,1,2023-11-30,2747000.0,,242,,,Rejected,Unverifiable Employment,,,NA
8452,4871,37,2,2023-11-22,1264000.0,1148000.0,21,13.21,61527.71,Approved,,Medium,2023-11-28,Active
8453,2856,9,4,2025-05-09,416000.0,362000.0,132,11.09,4758.32,Approved,,Low,2025-05-17,Closed
8454,5941,38,5,2024-12-24,375000.0,339000.0,36,8.59,10715.54,Approved,,High,2024-12-28,Closed
8455,958,44,1,2025-03-02,3994000.0,,115,,,Pending,,,,NA
8456,878,52,1,2025-09-12,1828000.0,1435000.0,236,10.09,14007.59,Approved,,Low,2025-09-19,Active
8457,5082,9,6,2025-02-24,1288000.0,,99,,,Rejected,Insufficient Income,,,NA
8458,5541,19,2,2026-05-07,989000.0,758000.0,44,11.57,21220.75,Approved,,Medium,2026-05-14,Closed
8459,400,52,6,2026-05-13,1020000.0,934000.0,44,15.61,28012.63,Approved,,Low,2026-05-17,Active
8460,4784,14,4,2024-05-10,1271000.0,988000.0,71,11.34,19165.2,Approved,,Medium,2024-05-23,Written-Off
8461,2247,10,1,2024-04-20,1298000.0,1098000.0,343,9.78,9537.99,Approved,,Medium,2024-04-30,Active
8462,968,1,1,2024-11-16,2582000.0,2389000.0,209,9.13,22866.95,Approved,,Medium,2024-11-21,Defaulted
8463,3482,43,4,2023-11-11,1996000.0,1751000.0,119,10.06,23311.22,Approved,,High,2023-12-02,Closed
8464,1806,55,3,2026-05-15,1468000.0,1389000.0,71,11.37,26965.2,Approved,,Medium,2026-05-31,Active
8465,1496,54,6,2023-07-18,1067000.0,,29,,,Rejected,Insufficient Income,,,NA
8466,5551,22,1,2024-01-11,3034000.0,2865000.0,119,8.44,35620.0,Approved,,Low,2024-02-01,Active
8467,1222,21,3,2025-03-12,358000.0,319000.0,22,11.22,16109.86,Approved,,Medium,2025-03-27,Active
8468,3167,18,4,2025-05-21,203000.0,157000.0,77,11.9,2925.16,Approved,,Low,2025-05-30,Active
8469,4169,8,2,2024-12-13,816000.0,756000.0,22,11.5,38277.13,Approved,,Low,2024-12-21,Closed
8470,4120,7,1,2025-11-08,2004000.0,1974000.0,126,8.56,23800.23,Approved,,Low,2025-11-15,Active
8471,3364,42,4,2026-06-26,774000.0,685000.0,126,10.01,8805.71,Approved,,Low,2026-07-14,Active
8472,4247,34,2,2025-04-09,659000.0,527000.0,51,10.91,12959.54,Approved,,Medium,2025-04-23,Closed
8473,4598,4,2,2024-06-09,1379000.0,,55,,,Pending,,,,NA
8474,414,32,6,2025-12-06,271000.0,222000.0,19,13.16,13007.48,Approved,,High,2025-12-20,Written-Off
8475,2955,30,2,2024-03-01,1080000.0,825000.0,18,13.64,50940.95,Approved,,Low,2024-03-10,Closed
8476,2709,37,6,2024-12-27,544000.0,,17,,,Rejected,Existing Default History,,,NA
8477,2082,30,2,2024-10-26,198000.0,155000.0,32,14.4,5861.78,Approved,,High,2024-11-10,Defaulted
8478,4518,37,6,2026-01-18,373000.0,322000.0,24,16.1,15781.51,Approved,,Low,2026-01-25,Closed
8479,1003,42,1,2024-10-04,972000.0,874000.0,118,10.02,11673.98,Approved,,Low,2024-10-21,Written-Off
8480,2529,23,6,2024-09-17,551000.0,512000.0,29,12.74,20605.11,Approved,,High,2024-10-03,Closed
8481,470,38,3,2025-06-17,1001000.0,,29,,,Rejected,Incomplete Documentation,,,NA
8482,338,39,2,2026-02-16,834000.0,778000.0,21,12.26,41352.12,Approved,,Medium,2026-03-08,Active
8483,2501,45,2,2026-05-07,86000.0,79000.0,43,14.9,2382.22,Approved,,Low,2026-05-25,Active
8484,5619,19,6,2026-01-08,837000.0,,111,,,Withdrawn,,,,NA
8485,2056,8,6,2024-01-24,838000.0,,61,,,Pending,,,,NA
8486,5005,26,5,2025-01-26,129000.0,,30,,,Rejected,Low Credit Score,,,NA
8487,1829,5,5,2024-10-24,643000.0,,12,,,Rejected,Existing Default History,,,NA
8488,4015,30,6,2025-04-06,567000.0,,117,,,Rejected,Insufficient Income,,,NA
8489,1252,17,6,2025-02-23,1189000.0,941000.0,78,16.3,19637.59,Approved,,Medium,2025-03-08,Closed
8490,2470,15,4,2024-07-31,1268000.0,,118,,,Rejected,Insufficient Income,,,NA
8491,4899,17,6,2025-09-30,979000.0,,28,,,Rejected,Low Credit Score,,,NA
8492,642,29,4,2024-07-26,844000.0,783000.0,128,10.58,10229.02,Approved,,Medium,2024-08-14,Active
8493,1550,18,2,2025-06-26,1253000.0,1196000.0,59,11.11,26400.63,Approved,,Low,2025-07-04,Active
8494,1023,51,2,2025-01-23,63000.0,58000.0,28,17.47,2537.06,Approved,,Low,2025-02-06,Active
8495,364,25,5,2024-08-20,181000.0,172000.0,15,9.98,12244.32,Approved,,Low,2024-08-25,Active
8496,5366,5,5,2025-11-17,513000.0,393000.0,14,10.47,29942.92,Approved,,Medium,2025-11-24,Closed
8497,46,33,2,2025-05-15,395000.0,377000.0,48,17.93,11060.59,Approved,,Medium,2025-06-05,Closed
8498,2073,40,1,2024-08-07,8759000.0,,114,,,Rejected,Unverifiable Employment,,,NA
8499,3693,34,4,2026-01-29,1667000.0,1314000.0,118,10.48,17886.37,Approved,,Low,2026-02-12,Active
8500,2092,48,3,2025-03-31,432000.0,,39,,,Rejected,Unverifiable Employment,,,NA
8501,5941,31,5,2025-06-04,85000.0,70000.0,19,10.27,4007.58,Approved,,Low,2025-06-08,Active
8502,3488,55,3,2024-08-15,425000.0,,28,,,Withdrawn,,,,NA
8503,2573,34,6,2025-06-01,718000.0,671000.0,63,13.49,14921.21,Approved,,Medium,2025-06-15,Defaulted
8504,5471,48,5,2024-08-06,778000.0,631000.0,25,8.04,27497.1,Approved,,Medium,2024-08-18,Closed
8505,2932,3,6,2026-05-05,1386000.0,1186000.0,27,11.15,49868.73,Approved,,High,2026-05-24,Closed
8506,1223,6,5,2023-07-16,632000.0,498000.0,34,8.27,16480.22,Approved,,Medium,2023-08-03,Closed
8507,3998,49,1,2023-08-01,902000.0,,211,,,Rejected,Unverifiable Employment,,,NA
8508,3004,18,5,2025-01-31,751000.0,695000.0,13,8.41,56120.9,Approved,,High,2025-02-18,Closed
8509,1693,53,5,2023-11-03,307000.0,,26,,,Rejected,Incomplete Documentation,,,NA
8510,239,26,6,2025-12-24,1609000.0,1468000.0,52,11.26,35805.68,Approved,,Medium,2026-01-08,Active
8511,2637,39,2,2024-04-09,127000.0,,36,,,Rejected,Existing Default History,,,NA
8512,2174,38,4,2026-03-11,1875000.0,,173,,,Rejected,Incomplete Documentation,,,NA
8513,5902,14,1,2025-11-07,2541000.0,2155000.0,274,8.77,18228.25,Approved,,Low,2025-11-27,Active
8514,5984,39,3,2025-04-15,1224000.0,,17,,,Rejected,Low Credit Score,,,NA
8515,4945,4,3,2023-08-24,1496000.0,1124000.0,56,11.37,25957.84,Approved,,Medium,2023-09-07,Active
8516,3288,33,4,2023-11-29,1162000.0,1075000.0,87,11.67,18368.51,Approved,,High,2023-12-02,Active
8517,1219,45,3,2025-08-24,1233000.0,1095000.0,59,10.59,23888.38,Approved,,Medium,2025-09-08,Active
8518,135,36,5,2024-11-29,550000.0,451000.0,17,8.93,28341.34,Approved,,Medium,2024-12-03,Closed
8519,1740,50,4,2023-08-01,2449000.0,2388000.0,119,11.63,33902.65,Approved,,High,2023-08-05,Written-Off
8520,2346,50,5,2024-01-23,188000.0,,14,,,Rejected,Incomplete Documentation,,,NA
8521,1989,38,6,2023-07-11,313000.0,303000.0,109,13.34,4809.75,Approved,,Medium,2023-07-29,Active
8522,1669,23,2,2025-05-09,720000.0,,45,,,Rejected,Existing Default History,,,NA
8523,5091,32,6,2026-04-01,870000.0,,112,,,Rejected,Existing Default History,,,NA
8524,3244,12,4,2025-07-12,1086000.0,952000.0,160,11.41,11604.98,Approved,,High,2025-07-18,Closed
8525,5732,16,1,2024-11-20,2671000.0,,93,,,Rejected,Existing Default History,,,NA
8526,1922,30,3,2025-02-03,1294000.0,,50,,,Rejected,Insufficient Income,,,NA
8527,153,28,3,2026-06-17,338000.0,301000.0,66,10.94,6089.58,Approved,,Medium,2026-06-28,Closed
8528,2875,52,4,2025-08-17,2198000.0,2036000.0,95,11.2,32412.53,Approved,,High,2025-09-05,Closed
8529,2730,34,4,2024-06-27,914000.0,,145,,,Rejected,High Debt-to-Income Ratio,,,NA
8530,570,37,5,2025-01-28,540000.0,472000.0,11,10.3,45150.38,Approved,,Medium,2025-02-18,Defaulted
8531,4624,44,6,2025-04-03,319000.0,254000.0,85,14.37,4779.11,Approved,,High,2025-04-12,Closed
8532,1590,12,1,2025-09-24,2607000.0,2520000.0,359,10.06,22236.33,Approved,,High,2025-10-13,Active
8533,1505,40,4,2025-05-20,1928000.0,1677000.0,169,11.04,19597.55,Approved,,Medium,2025-06-03,Active
8534,4444,49,6,2023-07-01,847000.0,,38,,,Pending,,,,NA
8535,435,8,6,2025-05-17,759000.0,698000.0,80,16.44,14416.72,Approved,,Medium,2025-05-29,Defaulted
8536,1139,8,3,2026-01-10,867000.0,804000.0,64,8.83,15797.19,Approved,,High,2026-01-19,Active
8537,4639,38,4,2024-05-26,1569000.0,1349000.0,121,9.87,17644.1,Approved,,Low,2024-06-01,Closed
8538,3677,13,6,2024-10-23,388000.0,326000.0,83,12.38,5865.47,Approved,,High,2024-11-08,Active
8539,4490,41,2,2025-08-10,304000.0,235000.0,16,15.69,16372.8,Approved,,Medium,2025-08-13,Active
8540,5450,47,6,2025-08-26,2049000.0,1904000.0,61,14.97,44766.46,Approved,,Low,2025-08-31,Active
8541,1054,49,1,2023-11-30,3529000.0,,301,,,Rejected,Incomplete Documentation,,,NA
8542,545,33,1,2024-07-12,3262000.0,,88,,,Rejected,High Debt-to-Income Ratio,,,NA
8543,3926,47,1,2026-01-29,1217000.0,,243,,,Pending,,,,NA
8544,4993,1,1,2026-03-24,2422000.0,2101000.0,282,9.3,18364.82,Approved,,Low,2026-04-04,Active
8545,3002,51,1,2026-04-30,4665000.0,4026000.0,190,10.28,42991.02,Approved,,Medium,2026-05-04,Active
8546,4224,52,1,2026-05-23,966000.0,,131,,,Withdrawn,,,,NA
8547,2921,48,1,2024-12-11,762000.0,760000.0,360,9.13,6186.35,Approved,,Medium,2024-12-16,Active
8548,5225,54,1,2023-07-01,876000.0,686000.0,128,8.89,8314.55,Approved,,Medium,2023-07-10,Active
8549,976,49,5,2025-12-09,166000.0,135000.0,19,8.83,7639.59,Approved,,Medium,2025-12-18,Active
8550,4143,5,1,2025-03-11,1456000.0,,316,,,Rejected,Existing Default History,,,NA
8551,5194,47,6,2024-08-17,1698000.0,1686000.0,94,16.03,31599.36,Approved,,Low,2024-09-04,Closed
8552,5438,1,2,2023-12-23,1130000.0,1117000.0,48,14.49,30798.94,Approved,,Low,2024-01-11,Written-Off
8553,4931,50,4,2024-11-21,2218000.0,2044000.0,158,11.41,25051.58,Approved,,Medium,2024-12-02,Active
8554,1443,51,1,2025-08-23,1075000.0,952000.0,142,8.67,10743.5,Approved,,Low,2025-09-08,Active
8555,533,26,6,2025-07-13,2014000.0,1567000.0,87,16.47,30965.68,Approved,,Medium,2025-08-03,Written-Off
8556,1277,13,5,2024-01-25,220000.0,218000.0,21,10.31,11390.0,Approved,,Low,2024-01-30,Active
8557,5033,45,4,2023-10-21,595000.0,,110,,,Withdrawn,,,,NA
8558,5631,37,5,2026-02-15,609000.0,587000.0,17,9.29,36984.71,Approved,,High,2026-02-22,Active
8559,2865,20,5,2024-07-31,508000.0,488000.0,27,8.43,19905.55,Approved,,High,2024-08-08,Defaulted
8560,3297,55,6,2023-10-03,1361000.0,1175000.0,107,12.34,18159.99,Approved,,Medium,2023-10-12,Written-Off
8561,3554,8,1,2024-02-13,1163000.0,,360,,,Rejected,Incomplete Documentation,,,NA
8562,2605,28,3,2025-11-06,1133000.0,1012000.0,33,12.36,36329.31,Approved,,Medium,2025-11-11,Active
8563,774,49,5,2024-02-23,636000.0,574000.0,25,9.28,25339.33,Approved,,Medium,2024-03-12,Active
8564,4218,14,6,2026-02-04,522000.0,410000.0,106,14.15,6796.17,Approved,,Low,2026-02-21,Active
8565,2036,24,2,2024-08-04,1319000.0,994000.0,13,14.99,83313.39,Approved,,Medium,2024-08-24,Active
8566,3218,45,6,2024-06-12,2048000.0,,91,,,Withdrawn,,,,NA
8567,1026,14,1,2025-03-26,1294000.0,1213000.0,215,9.12,11471.26,Approved,,Medium,2025-04-09,Active
8568,1169,48,6,2026-04-01,1918000.0,1473000.0,46,11.74,39919.58,Approved,,High,2026-04-12,Closed
8569,996,18,6,2025-12-16,484000.0,388000.0,21,15.88,21283.42,Approved,,High,2026-01-01,Closed
8570,3592,37,4,2023-08-18,984000.0,844000.0,110,11.86,12619.09,Approved,,High,2023-08-24,Written-Off
8571,1638,43,1,2024-09-23,2496000.0,2326000.0,296,9.2,19908.74,Approved,,Low,2024-09-28,Active
8572,2322,13,3,2023-08-02,1033000.0,937000.0,81,11.96,16913.37,Approved,,High,2023-08-11,Closed
8573,4062,37,2,2025-03-21,273000.0,,25,,,Rejected,Incomplete Documentation,,,NA
8574,4895,16,4,2023-11-02,890000.0,728000.0,84,10.07,12112.01,Approved,,High,2023-11-19,Active
8575,4873,50,6,2024-06-12,663000.0,,117,,,Rejected,Insufficient Income,,,NA
8576,5718,4,4,2025-02-12,637000.0,,89,,,Rejected,High Debt-to-Income Ratio,,,NA
8577,4150,42,4,2025-02-25,1543000.0,,162,,,Rejected,Low Credit Score,,,NA
8578,729,29,4,2026-02-17,2324000.0,,75,,,Pending,,,,NA
8579,3748,38,6,2024-08-03,812000.0,771000.0,100,14.19,13187.26,Approved,,Medium,2024-08-07,Defaulted
8580,571,7,3,2025-01-20,426000.0,356000.0,38,11.04,11143.84,Approved,,Medium,2025-02-10,Closed
8581,2536,13,4,2025-04-28,843000.0,732000.0,179,10.95,8315.29,Approved,,Medium,2025-05-06,Closed
8582,2425,32,4,2025-05-27,2235000.0,1856000.0,105,9.15,25750.29,Approved,,Low,2025-06-07,Closed
8583,2466,12,4,2025-10-17,1055000.0,921000.0,168,10.68,10586.09,Approved,,Low,2025-11-07,Active
8584,3308,19,5,2024-10-18,135000.0,107000.0,20,9.67,5814.18,Approved,,Low,2024-11-08,Active
8585,4509,5,2,2026-06-19,457000.0,445000.0,47,15.34,12654.11,Approved,,Low,2026-07-08,Active
8586,105,17,3,2024-07-27,812000.0,725000.0,27,9.46,29916.17,Approved,,Medium,2024-08-09,Active
8587,3589,6,5,2026-03-16,213000.0,195000.0,26,9.74,8349.47,Approved,,Low,2026-04-04,Closed
8588,4715,18,1,2026-03-11,1156000.0,1017000.0,130,9.63,12629.44,Approved,,Medium,2026-03-18,Defaulted
8589,1956,38,4,2025-02-16,458000.0,,180,,,Pending,,,,NA
8590,4312,11,4,2023-07-06,2064000.0,,145,,,Pending,,,,NA
8591,3794,44,5,2026-03-03,427000.0,347000.0,8,8.72,44805.34,Approved,,Medium,2026-03-07,Active
8592,2580,39,2,2025-07-22,72000.0,55000.0,52,12.04,1362.67,Approved,,Medium,2025-07-30,Closed
8593,5965,40,1,2024-11-04,3659000.0,2828000.0,144,9.51,33001.17,Approved,,Low,2024-11-13,Active
8594,713,52,4,2025-08-01,1805000.0,1676000.0,158,9.15,18286.21,Approved,,Medium,2025-08-10,Closed
8595,2320,29,1,2024-01-08,15131000.0,14615000.0,231,9.21,135305.96,Approved,,Medium,2024-01-23,Active
8596,5103,32,3,2024-12-15,704000.0,,55,,,Rejected,Insufficient Income,,,NA
8597,1635,35,6,2026-05-01,204000.0,,45,,,Rejected,High Debt-to-Income Ratio,,,NA
8598,2126,48,2,2025-10-01,342000.0,,52,,,Rejected,Insufficient Income,,,NA
8599,5805,44,5,2026-04-08,513000.0,499000.0,6,8.35,85203.83,Approved,,Medium,2026-04-15,Active
8600,3392,53,2,2025-01-05,838000.0,824000.0,39,17.59,27890.11,Approved,,Medium,2025-01-23,Closed
8601,3136,46,5,2024-08-09,487000.0,483000.0,24,10.81,22469.0,Approved,,Medium,2024-08-30,Active
8602,4057,19,3,2026-05-18,1146000.0,1122000.0,28,11.72,45994.1,Approved,,Medium,2026-06-02,Defaulted
8603,2711,41,1,2025-01-25,5626000.0,4236000.0,219,9.84,41709.67,Approved,,Low,2025-02-15,Closed
8604,2310,5,4,2025-02-24,2007000.0,,120,,,Rejected,Insufficient Income,,,NA
8605,2675,16,5,2025-11-15,713000.0,536000.0,32,9.57,19044.45,Approved,,Low,2025-12-03,Closed
8606,3804,51,2,2023-11-21,270000.0,266000.0,48,14.74,7367.97,Approved,,Low,2023-12-03,Active
8607,3367,41,6,2025-11-01,778000.0,682000.0,31,13.97,26334.51,Approved,,Low,2025-11-16,Closed
8608,4284,22,4,2023-09-30,1981000.0,1869000.0,178,11.65,22103.94,Approved,,High,2023-10-16,Written-Off
8609,550,13,5,2024-07-13,369000.0,,26,,,Rejected,Insufficient Income,,,NA
8610,610,10,6,2026-04-08,486000.0,,115,,,Rejected,Existing Default History,,,NA
8611,5539,50,4,2025-07-03,466000.0,,158,,,Rejected,Incomplete Documentation,,,NA
8612,1381,18,3,2025-12-01,1441000.0,1307000.0,15,9.25,92602.81,Approved,,High,2025-12-11,Defaulted
8613,5403,16,6,2023-10-21,1653000.0,,95,,,Withdrawn,,,,NA
8614,3795,33,6,2026-01-20,623000.0,533000.0,41,13.26,16236.91,Approved,,Medium,2026-02-06,Active
8615,5770,19,1,2025-06-30,3834000.0,,94,,,Rejected,Unverifiable Employment,,,NA
8616,3078,13,1,2026-01-10,2421000.0,2301000.0,206,9.22,22284.49,Approved,,Low,2026-01-14,Closed
8617,2408,47,6,2025-08-23,903000.0,788000.0,33,15.41,29445.44,Approved,,Medium,2025-09-09,Active
8618,3403,32,6,2025-04-12,13314000.0,,85,,,Rejected,Low Credit Score,,,NA
8619,4522,54,2,2023-08-22,302000.0,,14,,,Rejected,Low Credit Score,,,NA
8620,4516,55,6,2023-12-25,313000.0,,118,,,Rejected,Incomplete Documentation,,,NA
8621,8,32,1,2025-06-06,2265000.0,1941000.0,105,9.77,27570.27,Approved,,Low,2025-06-13,Closed
8622,795,48,1,2024-07-01,1893000.0,1811000.0,335,9.82,15853.72,Approved,,Low,2024-07-18,Active
8623,2671,32,3,2025-09-04,770000.0,723000.0,70,10.14,13724.98,Approved,,Medium,2025-09-12,Active
8624,4538,41,2,2025-10-25,766000.0,,25,,,Withdrawn,,,,NA
8625,2270,31,2,2023-08-03,108000.0,,23,,,Rejected,Low Credit Score,,,NA
8626,976,14,5,2024-08-28,463000.0,387000.0,36,7.82,12095.06,Approved,,High,2024-09-02,Active
8627,3681,25,3,2023-12-12,1463000.0,1416000.0,78,11.65,25970.57,Approved,,Low,2023-12-24,Active
8628,3039,52,5,2023-12-06,625000.0,,6,,,Withdrawn,,,,NA
8629,2209,6,4,2025-01-01,526000.0,,167,,,Rejected,Existing Default History,,,NA
8630,2576,24,1,2024-01-09,913000.0,756000.0,155,9.53,8497.32,Approved,,High,2024-01-23,Written-Off
8631,4346,46,4,2024-05-03,2432000.0,,123,,,Pending,,,,NA
8632,5559,39,3,2026-02-01,812000.0,,28,,,Withdrawn,,,,NA
8633,1209,41,1,2025-06-07,2989000.0,,239,,,Rejected,Unverifiable Employment,,,NA
8634,3250,5,2,2024-10-19,532000.0,,43,,,Withdrawn,,,,NA
8635,5667,49,1,2024-12-02,2895000.0,,128,,,Pending,,,,NA
8636,4132,19,3,2026-05-03,391000.0,323000.0,45,9.93,8626.26,Approved,,Medium,2026-05-17,Active
8637,650,4,5,2023-07-25,734000.0,,30,,,Rejected,Existing Default History,,,NA
8638,3348,21,1,2024-01-14,1921000.0,,333,,,Rejected,Incomplete Documentation,,,NA
8639,4898,20,3,2026-03-24,1142000.0,901000.0,36,9.74,28962.88,Approved,,High,2026-04-02,Closed
8640,2391,19,5,2026-06-17,537000.0,421000.0,33,9.56,14558.41,Approved,,Medium,2026-07-08,Closed
8641,3517,38,1,2023-10-31,1998000.0,1967000.0,159,9.1,21334.54,Approved,,Low,2023-11-18,Active
8642,4544,51,5,2024-08-22,793000.0,605000.0,22,9.33,30025.46,Approved,,Medium,2024-09-08,Active
8643,4322,43,1,2026-02-20,1776000.0,,160,,,Rejected,Incomplete Documentation,,,NA
8644,4760,30,1,2025-06-21,3499000.0,3150000.0,348,9.03,25587.38,Approved,,Medium,2025-06-24,Active
8645,1482,1,3,2025-08-05,1313000.0,1134000.0,22,10.64,56963.66,Approved,,High,2025-08-11,Active
8646,5345,23,3,2025-04-23,787000.0,691000.0,41,12.12,20667.13,Approved,,Medium,2025-05-06,Active
8647,1668,18,5,2026-03-06,359000.0,336000.0,21,8.8,17322.09,Approved,,Low,2026-03-15,Active
8648,5130,37,2,2023-11-19,576000.0,541000.0,33,14.13,19879.97,Approved,,Low,2023-11-30,Closed
8649,4708,40,5,2025-08-01,302000.0,,31,,,Pending,,,,NA
8650,4166,43,4,2023-07-24,1880000.0,1530000.0,60,10.85,33151.57,Approved,,Low,2023-07-29,Active
8651,5744,23,4,2023-07-10,1379000.0,1056000.0,85,10.36,17585.73,Approved,,Medium,2023-07-30,Active
8652,1722,24,2,2024-01-08,1479000.0,,54,,,Rejected,Incomplete Documentation,,,NA
8653,5682,45,3,2024-04-01,737000.0,733000.0,70,11.93,14584.21,Approved,,Medium,2024-04-13,Written-Off
8654,1381,9,1,2025-08-08,1554000.0,1175000.0,340,8.65,9276.71,Approved,,Low,2025-08-18,Active
8655,4340,10,6,2025-09-07,944000.0,,55,,,Rejected,High Debt-to-Income Ratio,,,NA
8656,985,3,3,2023-10-09,524000.0,,26,,,Pending,,,,NA
8657,5011,52,1,2024-11-15,2815000.0,2404000.0,256,10.07,22865.7,Approved,,Low,2024-11-22,Closed
8658,2565,13,3,2025-11-26,1442000.0,,22,,,Withdrawn,,,,NA
8659,2523,11,4,2026-05-19,1309000.0,,70,,,Rejected,Insufficient Income,,,NA
8660,1892,38,2,2025-10-25,876000.0,850000.0,32,16.11,32850.61,Approved,,Low,2025-11-04,Closed
8661,1108,25,3,2025-04-26,903000.0,898000.0,64,8.92,17683.57,Approved,,Medium,2025-05-03,Active
8662,4191,49,3,2025-10-15,1098000.0,979000.0,37,11.63,31613.11,Approved,,High,2025-11-02,Active
8663,85,40,5,2025-09-05,400000.0,386000.0,15,8.58,27229.74,Approved,,Low,2025-09-14,Active
8664,406,55,1,2024-04-24,2116000.0,1706000.0,224,9.85,16675.25,Approved,,Low,2024-05-09,Active
8665,5182,14,6,2024-04-06,955000.0,866000.0,103,15.06,15027.23,Approved,,Low,2024-04-13,Active
8666,5121,7,2,2026-04-14,626000.0,482000.0,42,11.09,13899.45,Approved,,Low,2026-04-26,Closed
8667,2780,29,1,2026-01-17,3601000.0,2977000.0,293,9.2,25549.74,Approved,,High,2026-02-05,Defaulted
8668,898,12,3,2025-08-18,671000.0,,60,,,Rejected,Low Credit Score,,,NA
8669,3870,11,4,2025-05-03,359000.0,,174,,,Rejected,Unverifiable Employment,,,NA
8670,235,32,4,2025-12-14,2280000.0,,69,,,Pending,,,,NA
8671,4886,22,1,2024-09-30,1007000.0,,89,,,Rejected,Existing Default History,,,NA
8672,4489,55,6,2026-02-08,317000.0,,41,,,Rejected,Unverifiable Employment,,,NA
8673,4188,50,5,2024-01-11,388000.0,,33,,,Pending,,,,NA
8674,1711,8,4,2024-06-25,1967000.0,1798000.0,108,9.7,25022.31,Approved,,Low,2024-07-04,Closed
8675,4914,55,4,2026-01-15,2343000.0,2059000.0,161,9.01,22081.88,Approved,,Medium,2026-02-02,Active
8676,3414,28,4,2026-03-20,1561000.0,1257000.0,177,10.74,14179.18,Approved,,Medium,2026-03-26,Closed
8677,3567,4,1,2023-12-28,3151000.0,3062000.0,78,9.94,53451.26,Approved,,Low,2024-01-17,Closed
8678,2100,35,2,2023-07-07,403000.0,,21,,,Pending,,,,NA
8679,4632,37,4,2024-12-04,1629000.0,1284000.0,169,11.96,15742.95,Approved,,Low,2024-12-19,Closed
8680,2659,18,6,2023-11-17,747000.0,690000.0,40,11.33,20792.27,Approved,,Low,2023-12-06,Active
8681,5888,28,6,2024-02-06,365000.0,306000.0,27,16.47,13639.38,Approved,,Low,2024-02-16,Active
8682,4825,17,6,2023-12-13,1389000.0,1148000.0,100,13.29,19044.53,Approved,,High,2023-12-27,Defaulted
8683,441,40,1,2024-12-15,2137000.0,1975000.0,186,9.23,20000.48,Approved,,Low,2024-12-29,Active
8684,1067,10,1,2023-12-06,1484000.0,,94,,,Rejected,Unverifiable Employment,,,NA
8685,3722,3,5,2025-06-03,630000.0,612000.0,6,10.61,105179.63,Approved,,Low,2025-06-14,Active
